"zip_code","estado","ciudad","latitud","longitud" 
37948,"MG","bom jesus da penha",-21.018142161416034,-46.518655621662255
37950,"MG","sao sebastiao do paraiso",-20.91395197058557,-46.986296190767
37952,"MG","guardinha",-20.91576448798051,-47.15619833263436
37955,"MG","itamogi",-21.081593395786157,-47.044527875553925
37958,"MG","monte santo de minas",-21.187054032809076,-46.976226128327866
37960,"MG","são tomás de aquino",-20.780638131243403,-47.098617105235014
37965,"MG","jacui",-21.01817463903272,-46.74320895758398
37968,"MG","monte santo de minas",-21.011086189359375,-46.81173307883256
37970,"MG","pratapolis",-20.74438717274225,-46.86121274516443
37973,"MG","itamogi",-20.840858894177103,-46.79900585159346
37975,"MG","itau de minas",-20.744288365201516,-46.75138057010448
37980,"MG","cássia",-20.582930704896807,-46.92213563752889
37990,"MG","ibiraci",-20.463919480543872,-47.125690042089694
37993,"MG","capetinga",-20.621099796616182,-47.05516573685892
37997,"MG","claraval",-20.401546767101205,-47.28560867100957
38010,"MG","uberaba",-19.74843312724783,-47.93624451081128
38015,"MG","uberaba",-19.747919876876693,-47.926174933935684
38017,"MG","uberaba",-19.740198535741932,-47.92479298786426
38020,"MG","uberaba",-19.760689324089594,-47.94687145770197
38022,"MG","uberaba",-19.760188995545466,-47.93914526044794
38025,"MG","uberaba",-19.756853488338947,-47.930172669496606
38026,"MG","uberaba",-19.7617065824328,-47.92110324733582
38030,"MG","uberaba",-19.76755207042132,-47.93300586462633
38031,"MG","uberaba",-19.772457974003032,-47.92897761634437
38035,"MG","uberaba",-19.762906350444126,-47.900689540838506
38036,"MG","uberaba",-19.76842279220442,-47.91413426056181
38037,"MG","uberaba",-19.77997183602298,-47.91360518827711
38038,"MG","uberaba",-19.777982245387403,-47.893970300017585
38040,"MG","uberaba",-19.786421720111033,-47.93772687573789
38041,"MG","uberaba",-19.783169015333005,-47.92170328892092
38045,"MG","uberaba",-19.774046734513572,-47.95526529258536
38046,"MG","uberaba",-19.773769799293095,-47.99663564226125
38048,"MG","uberaba",-19.77017869736389,-47.9448463775378
38050,"MG","uberaba",-19.75831267254844,-47.955524613502334
38051,"MG","uberaba",-19.75761830800591,-47.9833685881583
38055,"MG","uberaba",-19.750886719929394,-47.9684945728066
38056,"MG","uberaba",-19.73507434354317,-47.98704222365648
38057,"MG","uberaba",-19.737144721796838,-47.9659228593814
38060,"MG","uberaba",-19.745545855197,-47.94508587692626
38061,"MG","uberaba",-19.744255852197394,-47.955339340486894
38064,"MG","uberaba",-19.707230469000294,-47.96818423108354
38065,"MG","uberaba",-19.739645967453367,-47.93555194368721
38066,"MG","uberaba",-19.73425411958608,-47.94309474656155
38067,"MG","uberaba",-19.72870705777669,-47.93553366397365
38070,"MG","uberaba",-19.731005269846335,-47.922915557250555
38071,"MG","uberaba",-19.723676851415757,-47.916394962195284
38072,"MG","uberaba",-19.731857894617946,-47.9125188664488
38073,"MG","uberaba",-19.7350051443018,-47.89334009005046
38080,"MG","uberaba",-19.742465619045834,-47.91461236949278
38081,"MG","uberaba",-19.752808606994623,-47.912703752485456
38082,"MG","uberaba",-19.749366808445483,-47.898260721633726
38106,"MG","uberaba",-19.391106056923732,-46.728066194601546
38108,"MG","delta",-19.975218972128943,-47.77665868980915
38110,"MG","agua comprida",-20.057791817035962,-48.108117942280835
38120,"MG","conceicao das alagoas",-19.921240470897423,-48.37549416612302
38130,"MG","campo florido",-19.76253702549459,-48.57469771363479
38140,"MG","prata",-19.306826568443388,-48.92280096120127
38150,"MG","veríssimo",-19.668568092020713,-48.30939854203837
38160,"MG","nova ponte",-19.3364369651837,-47.11322180439937
38170,"MG","perdizes",-19.360654988886733,-47.28562643685492
38175,"MG","santa juliana",-19.31600396028638,-47.52829292656993
38178,"MG","pedrinopolis",-19.228385569315822,-47.46448927176541
38180,"MG","araxá",-19.582399237133536,-46.95379572329407
38181,"MG","araxa",-19.575738799221284,-46.93172776145894
38182,"MG","araxa",-19.605227525304745,-46.92587490743115
38183,"MG","araxa",-19.596561505957943,-46.93748848324942
38184,"MG","araxa",-19.601855530716914,-46.94478152003334
38185,"MG","tapira",-19.92528253274444,-46.82785202306655
38190,"MG","sacramento",-19.870011331138468,-47.44411447792477
38195,"MG","conquista",-19.932894734007483,-47.55206053235131
38198,"MG","guaxima",-19.858527550498707,-47.58341959254376
38200,"MG","frutal",-20.027378175476695,-48.93350958851247
38205,"MG","aparecida de minas",-18.867062763128185,-48.264116980102976
38210,"MG","pirajuba",-19.907590492605777,-48.70202971029521
38220,"MG","planura",-20.137976352535794,-48.70215937495428
38230,"MG","fronteira",-20.279454990887867,-49.20255148137911
38240,"MG","itapagipe",-19.901026410081517,-49.36882034374337
38250,"MG","comendador gomes",-19.695749118701716,-49.08330142634497
38260,"MG","são francisco de sales",-19.858738134259106,-49.77217577427225
38270,"MG","campina verde",-19.53430181412056,-49.50209456509558
38272,"MG","honorópolis",-19.561504219668922,-50.01607331369049
38280,"MG","iturama",-19.729365350880283,-50.19956607813191
38282,"MG","alexandrita",-19.70290819846817,-50.41424707469224
38288,"MG","uniao de minas",-19.521034013516037,-50.33423137876905
38290,"MG","carneirinho",-19.711556293391382,-50.72142741924669
38292,"MG","sao sebastiao do pontal",-22.41605341259342,-47.6393594865317
38294,"MG","estrela da barra",-19.90515209124019,-50.72601204025671
38295,"MG","limeira do oeste mg",-19.54562243892238,-50.582284329250925
38300,"MG","ituiutaba",-18.97635525199552,-49.46297455530935
38301,"MG","ituiutaba",-18.95361908708018,-49.4581758364558
38302,"MG","ituiutaba",-18.968022691449832,-49.44940587663305
38303,"MG","ituiutaba",-18.98205954599502,-49.438852855785115
38304,"MG","ituiutaba",-18.989219156928748,-49.45198716119142
38305,"MG","ituiutaba",-19.002577521165765,-49.47892991525266
38307,"MG","ituiutaba",-18.97709850617294,-49.480972742185934
38308,"MG","ituiutaba",-18.961754100331945,-49.47795097901379
38310,"MG","gurinhata",-19.21276594981847,-49.784784392819105
38320,"MG","santa vitoria",-18.8516272227244,-50.14079055085753
38325,"MG","chaveslandia",-19.04329047203457,-50.48805214021181
38328,"MG","perdilandia",-19.04039447571156,-50.490754864157616
38350,"MG","ipiaçu",-18.692740606266046,-49.943576539277544
38360,"MG","capinopolis",-18.683263859461768,-49.56993869358836
38370,"MG","cachoeira dourada",-18.531781647695585,-49.49432301857276
38380,"MG","canápolis",-18.723503467077144,-49.199277900732575
38390,"MG","centralina",-18.585274922169962,-49.20061955483061
38400,"MG","uberlandia",-18.913247873843893,-48.27821224449982
38401,"MG","uberlandia",-18.891615962728622,-48.28981551637616
38402,"MG","uberlandia",-18.873998221431016,-48.27413981278631
38405,"MG","uberlandia",-18.892698009108987,-48.249939897161696
38406,"MG","uberlandia",-18.87582127411323,-48.23189650631252
38407,"MG","uberlandia",-18.91496728978643,-48.19387916693654
38408,"MG","uberlandia",-18.924080198164372,-48.24926718659151
38409,"MG","uberlandia",-18.928051312482,-48.214582492114495
38410,"MG","uberlandia",-18.954174871944247,-48.23791059400363
38411,"MG","uberlandia",-18.949518957205385,-48.276290012747964
38412,"MG","uberlândia",-18.950237259905315,-48.30947065944327
38413,"MG","uberlandia",-18.93168965524821,-48.315055108323534
38414,"MG","uberlandia",-18.921397435860243,-48.329463344963266
38415,"MG","uberlandia",-18.89705563536845,-48.32910295026265
38420,"MG","monte alegre de minas",-18.868847367103548,-48.879747350529584
38421,"MG","uberlandia",-18.97746539653662,-48.35855081896927
38425,"MG","uberlândia",-18.976011926949518,-48.27425372243968
38430,"MG","tupaciguara",-18.599338439036668,-48.694128518488064
38433,"MG","uberlandia",-18.89880063099997,-48.15751402999996
38435,"MG","arapora",-18.43304181452028,-49.18451093074793
38439,"MG","tapuirama",-18.947673738116595,-48.17591170124266
38440,"MG","araguari",-18.65264443369265,-48.19223548000688
38441,"MG","araguari",-18.657048010586077,-48.209333475541946
38442,"MG","araguari",-18.645099494741665,-48.20499335469827
38443,"MG","araguari",-18.6348247946861,-48.20473047781968
38444,"MG","araguari",-18.63091751905352,-48.18952481796858
38445,"MG","araguari",-18.64220138338707,-48.17801460034547
38446,"MG","araguari",-18.661002511868237,-48.18097918000252
38447,"MG","araguari",-18.66078224728514,-48.18960919009724
38455,"MG","amanhece",-18.53401304549487,-48.19629512032545
38460,"MG","cascalho rico",-18.60531231245011,-47.88337089557223
38465,"MG","arapora",-18.433625507950207,-49.18567170784164
38470,"MG","grupiara",-18.497290375148705,-47.722931665761166
38475,"MG","monte alegre de minas",-18.868850904470676,-48.87854658641427
38480,"MG","tupaciguara",-18.59684455953267,-48.69760298955123
38490,"MG","indianópolis",-19.03675437590927,-47.918347360411076
38500,"MG","monte carmelo",-18.732553185354252,-47.496367615119944
38510,"MG","irai de minas",-18.986054664753816,-47.46325104813089
38520,"MG","romaria",-18.884956484882785,-47.585863571648034
38525,"MG","estrela do sul",-18.741282890204708,-47.70192478146414
38530,"MG","douradoquara",-18.434938606427124,-47.60812036388391
38540,"MG","abadia dos dourados",-18.474476487136116,-47.4078365252738
38550,"MG","coromandel",-18.47627421500296,-47.19682128916466
38570,"MG","guarda-mor",-17.76931775664344,-47.098201106701616
38600,"MG","paracatu",-17.224179023999792,-46.874264632410146
38602,"MG","paracatu",-17.225620668849547,-46.88239989219344
38603,"MG","paracatu",-17.233415529449434,-46.87934564312639
38606,"MG","paracatu",-18.129837151053586,-46.1708927135205
38607,"MG","paracatu",-17.225210090389677,-46.85559477561399
38610,"MG","unai",-16.36381396260518,-46.89530822527895
38625,"MG","cabeceira grande",-16.05566817673631,-47.143652358670614
38630,"MG","uruana de minas",-16.059718645669523,-46.255281956297424
38640,"MG","riachinho",-16.230171772351795,-45.991417258758375
38649,"MG","urucuia",-15.972687367321637,-45.0958268337116
38650,"MG","bonfinopolis de minas",-16.56252766720666,-45.99863586747309
38654,"MG","dom bosco",-16.651863275620535,-46.26928032316932
38658,"MG","natalandia",-16.50959411676501,-46.49188575443145
38660,"MG","buritis",-15.627214460091391,-46.426328893985065
38665,"MG","serra bonita",-15.214249489419505,-46.81573874501741
38680,"MG","arinos",-15.920350682439091,-46.10773503284157
38689,"MG","chapada gaucha",-15.300072201769463,-45.626007296566705
38690,"MG","formoso",-14.957216746740068,-46.22981523589478
38700,"MG","patos de minas",-18.595141030878892,-46.51867937098783
38701,"MG","patos de minas",-18.57640750971048,-46.52598592302644
38702,"MG","patos de minas",-18.57194907121821,-46.51614830786751
38703,"MG","patos de minas",-18.57686674321764,-46.494770717684396
38705,"MG","patos de minas",-18.595028900819283,-46.50050758304554
38706,"MG","patos de minas",-18.61964761772338,-46.50544980979103
38711,"MG","santana de patos",-18.833076670719628,-46.5947954062283
38717,"MG","pilar",-19.173987856445187,-45.4183444419519
38720,"MG","lagoa formosa",-18.776180444801287,-46.404217247384295
38730,"MG","guimarânia",-18.844994718973886,-46.795282133044715
38735,"MG","cruzeiro da fortaleza",-18.953334127289175,-46.67378428948234
38738,"MG","cruzeiro da fortaleza",-21.8513394321701,-50.71456121963189
38740,"MG","patrocinio",-18.947073546853716,-46.99146764794275
38741,"MG","patrocinio",-18.967552046458948,-47.000692409559406
38742,"MG","patrocinio",-18.936874053113982,-47.00168811744176
38743,"MG","patrocínio",-18.928453177953568,-47.000359032339745
38744,"MG","patrocinio",-18.935759174510494,-46.986706162438935
38745,"MG","patrocinio",-18.92558726423977,-46.96674524242257
38747,"MG","patrocinio",-18.942431542076704,-46.985211427771375
38748,"MG","patrocinio",-18.960995248143256,-46.99225148089459
38749,"MG","silvano",-18.839127267816426,-46.94672164246674
38750,"MG","presidente olegario",-18.41249436044673,-46.41696000317545
38755,"MG","lagoa grande",-17.839036004815892,-46.518242507696776
38760,"MG","serra do salitre",-19.111238303576517,-46.681695521277014
38770,"MG","joao pinheiro",-17.73200537036009,-46.16588731423496
38772,"MG","olhos d'agua do oeste",-17.595444268014692,-45.8898463950928
38773,"MG","joao pinheiro",-17.397789656915034,-45.83314769299119
38775,"MG","veredas",-17.64147689316711,-45.826078153137786
38776,"MG","luizlandia do oeste",-17.20540540911544,-47.80184065969741
38779,"MG","brasilandia de minas",-17.00502700552426,-46.00616466394059
38780,"MG","vazante",-17.987237146966546,-46.903807574561995
38785,"MG","lagamar",-18.169448403390852,-46.79841451211284
38790,"MG","sao goncalo do abaete",-18.325070936120266,-45.79969793494794
38794,"MG","varjão de minas",-18.38328231300325,-46.034637338060136
38800,"MG","sao gotardo",-19.317869160982106,-46.052254006280606
38803,"MG","guarda dos ferreiros",-19.366061141310045,-46.121422738708326
38805,"MG","santa rosa da serra",-19.63457462644284,-45.950932792514365
38810,"MG","rio paranaiba",-19.199423707009597,-46.243218971875685
38819,"MG","rio paranaiba",-19.67698928194328,-51.18893748495198
38840,"MG","carmo do paranaiba",-18.99834541822861,-46.3093582806933
38845,"MG","quintinos",-18.859846558535104,-46.08601653448676
38860,"MG","arapua",-19.036416239886762,-46.152251052554604
38870,"MG","matutina",-19.222299922428327,-45.969855238565906
38880,"MG","tiros",-18.985909056795894,-45.95200911439447
38900,"MG","bambui",-20.015161316520967,-45.97684756408032
38910,"MG","iguatama",-20.17220886856275,-45.71208159060174
38930,"MG","medeiros",-19.996631243192496,-46.21976153825772
38950,"MG","ibia",-19.51503918073984,-46.56160823512747
38960,"MG","pratinha",-19.75193674358191,-46.383648180273866
38970,"MG","campos altos",-19.696757570955118,-46.16985512823507
38980,"MG","tapirai",-19.888791900231322,-46.02071323866608
38990,"MG","corrego danta",-19.824529437695965,-45.906005334831455
39100,"MG","diamantina",-18.24034794272576,-43.60050786265679
39110,"MG","sao joao da chapada",-18.088435113703,-43.74227171953283
39112,"MG","senador mourao",-17.811327561892835,-43.421727298157634
39113,"MG","desembargador otoni",-17.69660993683053,-43.33178079572376
39120,"MG","gouveia",-18.470813669414074,-43.76101364847366
39130,"MG","datas",-18.44727257487323,-43.65887137057229
39135,"MG","presidente kubitschek",-18.61891522225256,-43.57392768060846
39140,"MG","alvorada de minas",-18.73744917819915,-43.37349462270952
39150,"MG","serro",-18.598363772688757,-43.38864460857636
39153,"MG","sao goncalo do rio das pedras",-18.41947377280205,-43.49541874314224
39155,"MG","milho verde",-18.47227263411503,-43.496927883743744
39160,"MG","santo antonio do itambe",-18.462898618489323,-43.3026066611305
39165,"MG","serra azul de minas",-18.36254674549674,-43.171136981081006
39170,"MG","rio vermelho",-18.293874130936636,-43.009996208512746
39175,"MG","pedra menina",-21.358676506270264,-46.150542635850535
39180,"MG","felício dos santos",-18.078679395852486,-43.24697607970554
39185,"MG","sao goncalo do rio preto",-18.00378389311868,-43.37812589823714
39188,"MG","couto de magalhaes de minas",-18.071863561715958,-43.473440256829285
39190,"MG","senador modestino goncalves",-17.94862605919221,-43.22280023802128
39200,"MG","corinto",-18.365786615134017,-44.454401934788834
39205,"MG","tres marias",-18.20816370317541,-45.226496670959065
39207,"MG","andrequice",-18.25622999999996,-45.06661999999994
39210,"MG","santo hipolito",-18.296864275475535,-44.22117018630988
39215,"MG","monjolos",-18.322883263602016,-44.118106817875756
39219,"MG","augusto de lima",-18.10884499498575,-44.26236842924335
39220,"MG","augusto de lima",-18.10747249961571,-44.25980940797742
39230,"MG","buenópolis",-17.87467163778786,-44.17043727666502
39237,"MG","felixlandia",-18.84451065912408,-44.86189781021224
39238,"MG","felixlandia",-18.71128359784847,-45.15352142232712
39240,"MG","joaquim felicio",-17.758099225068015,-44.16970606266069
39243,"MG","inimutaba",-18.731903239587755,-44.361794674097816
39245,"MG","presidente juscelino",-18.637624833710376,-44.05928096942894
39248,"MG","morro da garca",-18.5430115902751,-44.60180934821425
39250,"MG","lassance",-17.870458207480997,-44.603027461977604
39260,"MG","varzea da palma",-17.598070787085128,-44.748653491710684
39265,"MG","guaicui",-19.86403176919016,-43.90641396167352
39270,"MG","pirapora",-17.340845395897375,-44.933534144970075
39280,"MG","buritizeiro",-17.364555680535215,-44.98464723646802
39290,"MG","sao romao",-16.36619283213486,-45.07195302725983
39295,"MG","santa fe de minas",-16.945433238326146,-45.32339298714917
39300,"MG","sao francisco",-15.967607197545206,-44.86176495316572
39314,"MG","chapada gaucha",-15.313791149450699,-45.60962495919048
39315,"MG","urucuia",-16.12493568797171,-45.740753304455104
39317,"MG","pintopolis",-16.05307552722375,-45.14608783845332
39318,"MG","icaraí de minas",-16.215190864060187,-44.90815185399112
39320,"MG","ubai",-16.28982439596361,-44.782768172251146
39325,"MG","bentópolis de minas",-16.374894438486837,-45.01540335193893
39328,"MG","ponto chique",-16.631338704047906,-45.064223844106166
39330,"MG","brasilia de minas",-16.215706428560946,-44.43394444794159
39335,"MG","japonvar",-15.994271723887923,-44.27738886831548
39336,"MG","luislândia",-16.12097738620628,-44.584493050944744
39338,"MG","campo azul",-16.50572829409644,-44.81167779782739
39340,"MG","coracao de jesus",-16.660334572677286,-44.34611615056336
39344,"MG","luiz pires de minas",-16.498652362928713,-44.26094480793312
39347,"MG","alvacao",-16.408132897676698,-44.21771746392958
39350,"MG","ibiai",-16.86254234593388,-44.882300942726836
39355,"MG","sao joao da lagoa",-16.852487498768834,-44.34732065080926
39360,"MG","lagoa dos patos",-16.985899346747413,-44.589809914457916
39363,"MG","engenheiro navarro",-17.28499068109711,-43.949932446206425
39365,"MG","sao joao do pacui",-16.534143903084846,-44.53053106188394
39370,"MG","jequitai",-17.228786404946348,-44.43252039843161
39373,"MG","mirabela",-16.2539157580252,-44.16432664413372
39378,"MG","patis",-16.86498107171183,-44.06830280816432
39380,"MG","claro dos pocoes",-17.04383628389522,-44.206084191117945
39385,"MG","vista alegre",-19.263841118490497,-45.246960041676445
39387,"MG","francisco dumont",-17.313346146163163,-44.23241696253605
39390,"MG","bocaiuva",-17.115212172439062,-43.81287036265136
39397,"MG","guaraciama",-17.013674555494074,-43.67085608027653
39398,"MG","olhos-d agua",-17.401603862301886,-43.57100544749888
39400,"MG","montes claros",-16.72197610145377,-43.862913638944754
39401,"MG","montes claros",-16.724633124078522,-43.872478442041405
39402,"MG","montes claros",-16.74032365920853,-43.84816627484434
39403,"MG","montes claros",-16.752725205357667,-43.871824295209926
39404,"MG","montes claros",-16.702903785611102,-43.83173842366979
39405,"MG","montes claros",-16.705348492045704,-43.845890636153804
39406,"MG","montes claros",-16.722228854846513,-43.830861025388806
39407,"MG","montes claros",-16.735538670794433,-43.859474891096106
39408,"MG","montes claros",-16.727573410349535,-43.88612955102336
39414,"MG","nova esperanca",-20.92610017180188,-45.18822022463719
39416,"MG","vila nova de minas",-16.45148999999995,-43.82175999999996
39417,"MG","engenheiro navarro",-17.28546138225056,-43.950264425291515
39425,"MG","patis",-16.080358372924447,-44.08046043251935
39430,"MG","são joão da ponte",-15.93380990177233,-44.00241608987295
39437,"MG","lontra",-15.901546349872342,-44.301092155012235
39440,"MG","janauba",-15.807765581948386,-43.30926774639613
39442,"MG","janaúba",-15.80139862110408,-43.31032547167575
39445,"MG","janauba",-15.845261024174997,-43.33364776114913
39447,"MG","janaúba",-15.821082862394928,-43.30005109780321
39450,"MG","varzelandia",-15.703376381652864,-44.02266877274999
39455,"MG","ibiracatu",-15.658948927022415,-44.15802205204321
39458,"MG","verdelandia",-15.59115193788006,-43.610184352410826
39460,"MG","manga",-14.753638660717574,-43.93965471559109
39465,"MG","miravania",-14.749084707595326,-44.410436840678585
39467,"MG","juvenilia",-14.297104193420418,-44.16764168518628
39470,"MG","itacarambi",-15.096620601254598,-44.10259566286276
39472,"MG","capitao eneas",-16.5434305168829,-43.74625376661165
39473,"MG","cacarema",-16.041441761302057,-43.55417110170873
39475,"MG","sao joao das missoes",-14.881678492911123,-44.08692784326681
39478,"MG","matias cardoso",-14.854583116903983,-43.91983650559828
39480,"MG","januaria",-15.483420529424635,-44.37989415554969
39489,"MG","conego marinho",-15.296762642130764,-44.412741237640375
39490,"MG","bonito de minas",-15.323332390913764,-44.757899914764664
39492,"MG","pedras de maria da cruz",-15.605614907881176,-44.38398246099365
39495,"MG","montalvania",-14.416785953121794,-44.38216215825127
39497,"MG","sao sebastiao dos pocoes",-14.519815502077474,-44.39484575160132
39500,"MG","monte azul",-15.152585076654931,-42.8709809259608
39505,"MG","gameleiras",-15.082894964401873,-43.11934976595888
39508,"MG","jaiba",-15.340799938290754,-43.67233213795232
39510,"MG","espinosa",-14.92365416479046,-42.81309249025588
39516,"MG","mamonas",-15.047725331864479,-42.9519858075296
39517,"MG","pai pedro",-15.531583432495026,-43.06818539161176
39518,"MG","serranopolis de minas",-15.80955459225718,-42.87138430389349
39520,"MG","porteirinha",-15.742828130781309,-43.02806964215582
39523,"MG","tocandira",-15.654885136831275,-43.0654077786274
39525,"MG","nova porteirinha",-15.803141677473784,-43.301098673577556
39526,"MG","catuti",-15.36473822399401,-42.980344730863216
39527,"MG","mato verde",-15.393160554125744,-42.86084368198852
39529,"MG","riacho dos machados",-16.003404344884274,-43.04653081169028
39530,"MG","rio pardo de minas",-15.617834332075333,-42.54211546980239
39535,"MG","vargem grande do rio pardo",-15.398262506297822,-42.30841555977145
39536,"MG","indaiabira",-15.507160269205206,-42.21358324025554
39538,"MG","santo antonio do retiro",-16.292094199850297,-43.156629395974925
39540,"MG","sao joao do paraiso",-15.315928440149989,-42.01834162897423
39547,"MG","montezuma",-15.171322156662702,-42.500336051042744
39550,"MG","taiobeiras",-15.812215251340332,-42.227095290572166
39553,"MG","ninheira",-15.328528000205534,-41.73973999523043
39555,"MG","berizal",-15.620342230243962,-41.745892238795044
39558,"MG","fruta de leite",-16.116153206536712,-42.53032980281246
39560,"MG","salinas",-16.164330348585707,-42.293253501472705
39563,"MG","santa cruz de salinas",-16.088599288695637,-41.75165574229895
39565,"MG","rubelita",-16.405581873611126,-42.26188343737364
39568,"MG","novorizonte",-16.012375656751047,-42.415552873831516
39569,"MG","curral de dentro",-15.91788824771639,-41.80101318112621
39570,"MG","grão mogol",-16.51556200611542,-42.86026572168145
39573,"MG","padre carvalho",-16.347208540874067,-42.531075839373294
39575,"MG","josenopolis",-16.544986874029572,-42.51625993153455
39580,"MG","francisco sa",-16.487764046795366,-43.41749961213962
39585,"MG","catuni",-16.240050839893893,-43.274954855461424
39590,"MG","juramento",-16.84587231710875,-43.58804521293626
39592,"MG","glaucilandia",-16.850553853243937,-43.69726387355158
39594,"MG","itacambira",-17.059406747703736,-43.316911837797036
39596,"MG","botumirim",-16.86530870795646,-42.99565644634916
39597,"MG","adao colares",-0.9331793302279578,-48.2798854881097
39598,"MG","cristalia",-16.71906809390217,-42.86502743163477
39600,"MG","aracuai",-16.882338803976655,-42.08993711129524
39602,"MG","engenheiro schnoor",-17.007993060235936,-42.07393082936301
39610,"MG","itinga",-16.60751537928683,-41.77097185630254
39615,"MG","ponto dos volantes",-16.759518767739735,-41.49681223856985
39620,"MG","medina",-16.227412654546985,-41.47835277276773
39623,"MG","tuparece",-19.89323733483254,-43.9863046834627
39625,"MG","itaobim",-16.55830187974565,-41.50318894315647
39628,"MG","comercinho",-16.297166787618565,-41.79417306527857
39629,"MG","agua branca de minas",-16.192079815993335,-41.72616772679282
39630,"MG","virgem da lapa",-16.79875682204193,-42.336313625384825
39635,"MG","coronel murta",-16.613471172099263,-42.182577574266176
39640,"MG","berilo",-16.9227674102542,-42.478475011191115
39642,"MG","jose goncalves de minas",-16.904513024883734,-42.610915275900204
39644,"MG","francisco badaro",-17.01008125423929,-42.34995851526607
39645,"MG","jenipapo de minas",-17.09007626642221,-42.25089176360699
39648,"MG","chapada do norte",-17.095485036819124,-42.534277326239774
39650,"MG","minas novas",-17.224093251739983,-42.585292129283744
39655,"MG","leme do prado",-17.08606696953772,-42.70357065619938
39660,"MG","turmalina",-17.29974988504652,-42.73241020739487
39662,"MG","cacaratiba",-17.257499999999936,-43.04360999999994
39663,"MG","veredinha",-17.401380094377792,-42.733276291006185
39664,"MG","mendonca",-21.77059918122806,-43.35523022384441
39665,"MG","carbonita",-17.535583399039037,-43.0160204416974
39670,"MG","itamarandiba",-17.860280171639673,-42.86198587095289
39678,"MG","aricanduva",-17.868015877622902,-42.556108803821814
39680,"MG","capelinha",-17.69608108165854,-42.5164573465004
39685,"MG","angelândia",-17.729005400483505,-42.27034822537419
39688,"MG","setubinha",-17.601561993385634,-42.14904598152062
39690,"MG","malacacheta",-17.84769769702798,-42.080848586734575
39695,"MG","franciscopolis",-17.95978786519963,-42.00800362955861
39700,"MG","pecanha",-18.54558606543762,-42.56117021133504
39703,"MG","cantagalo",-18.53054293112112,-42.622874862626375
39704,"MG","sao geraldo do baguari",-20.074379775574123,-42.82067382028981
39705,"MG","sao joao evangelista",-18.546168147952585,-42.76559239874276
39706,"MG","nelson de sena",-18.623382786385086,-46.508873582797726
39707,"MG","sao jose do jacuri",-18.277319943747703,-42.67226530780218
39708,"MG","frei lagonegro",-18.168896360988477,-42.76707455699983
39710,"MG","coroaci",-18.62002742371327,-42.2826678589023
39711,"MG","conceição de tronqueiras",-19.93140931185132,-41.6919104306997
39715,"MG","virgolandia",-18.474654075924672,-42.30960134165453
39716,"MG","virgolandia",-18.474657368586048,-42.30815461919688
39718,"MG","nacip raydan",-18.455770957857244,-42.249104419606944
39720,"MG","gonzaga",-18.824983059635848,-42.48041873238046
39723,"MG","sao geraldo da piedade",-19.161633524255002,-42.504298516031795
39725,"MG","santa efigenia de minas",-18.827907831012876,-42.439079262056204
39728,"MG","sardoa",-18.781920225896094,-42.36724227806816
39730,"MG","virginopolis",-18.813867941106714,-42.701362287783425
39735,"MG","divinolandia de minas",-18.797528317886954,-42.60656357513904
39740,"MG","guanhaes",-18.775765183946636,-42.93166199720475
39741,"MG","correntinho",-18.67874552453892,-42.77572757867286
39742,"MG","sapucaia de guanhaes",-18.84700957956757,-42.7759398551249
39745,"MG","senhora do porto",-18.906532460260895,-43.081236661378895
39750,"MG","sabinopolis",-18.667247149650553,-43.081802572328144
39755,"MG","materlandia",-18.472854246322914,-43.05948669611835
39765,"MG","paulistas",-18.43509568210496,-42.86911142616959
39770,"MG","coluna",-18.232094722880387,-42.839864768666565
39775,"MG","jose raydan",-18.23268173814209,-42.49095492719816
39780,"MG","santa maria do suacui",-18.190896860953522,-42.41148579820841
39784,"MG","sao pedro do suacui",-18.357554048637038,-42.597230603746496
39785,"MG","são josé da safira",-18.319942802262005,-42.14262777778563
39790,"MG","agua boa",-17.97817513414387,-42.39248470864171
39795,"MG","sao sebastiao do maranhao",-18.088879559908015,-42.57003446383746
39800,"MG","teófilo otoni",-17.854414830019376,-41.508669774560246
39801,"MG","teofilo otoni",-17.858065304878735,-41.495279214339966
39802,"MG","teofilo otoni",-17.871411345922645,-41.499695152129156
39803,"MG","teofilo otoni",-17.87722816865543,-41.508224351103586
39804,"MG","teofilo otoni",-17.857454090339942,-41.51935392129263
39807,"MG","topazio",-21.78173269802345,-43.34156348996783
39809,"MG","pedro versiani",-18.90519768554154,-42.74701769927578
39810,"MG","carai",-17.18743056986159,-41.697403090797735
39812,"MG","ponto do marambaia",-9.290888362386307,-44.95442285575326
39813,"MG","marambainha",-17.15821115326508,-41.56501492377995
39814,"MG","pavao",-17.4295880730892,-41.000179991325815
39815,"MG","itaipe",-17.400464544479487,-41.66987507754213
39816,"MG","catuji",-17.107739882418418,-41.662240080488665
39817,"MG","novo oriente de minas",-17.412728542262883,-41.219592756520086
39818,"MG","padre paraiso",-17.074140117786982,-41.48690537761204
39820,"MG","novo cruzeiro",-17.460076462397126,-41.88544113747723
39823,"MG","queixada",-17.275828583692395,-42.014991706917755
39825,"MG","ladainha",-17.631604123802294,-41.74684051332626
39826,"MG","concordia de mucuri",-17.679719999999975,-41.87638999999996
39827,"MG","pote",-17.805010334785973,-41.78755285870779
39830,"MG","itambacuri",-18.037609416886358,-41.68236820339723
39835,"MG","campanario",-18.24000322829645,-41.72805532246127
